date,time,subject,group,blocknum,blockcode,trialnum,trialcode,values.CurrentScore,values.QuestionS,values.QuestionM,values.QuestionM2,values.RTselect,response,latency,stimulus1,values.Ngain,values.Nloss
022120,22:41:11,43,FBH赤,1,FirstScreen,1,Pause,1000,,,,0,0,300,blank,0,0
022120,22:41:11,43,FBH赤,2,MMS,1,QuestionM,1000,,驚いた,8驚愕,0,M3,6233,R1.png,0,0
022120,22:41:11,43,FBH赤,2,MMS,2,QuestionM,1000,,動揺した,8驚愕,0,M2,2435,R1.png,0,0
022120,22:41:11,43,FBH赤,2,MMS,3,QuestionM,1000,,愛らしい,6親和,0,M1,5975,R1.png,0,0
022120,22:41:11,43,FBH赤,2,MMS,4,QuestionM,1000,,おっとりした,5非活動的快,0,M2,2998,R1.png,0,0
022120,22:41:11,43,FBH赤,2,MMS,5,QuestionM,1000,,不安な,1抑うつ・不安,0,M3,4176,R1.png,0,0
022120,22:41:11,43,FBH赤,2,MMS,6,QuestionM,1000,,びっくりした,8驚愕,0,M3,1910,R1.png,0,0
022120,22:41:11,43,FBH赤,2,MMS,7,QuestionM,1000,,無気力な,3倦怠,0,M1,3326,R1.png,0,0
022120,22:41:11,43,FBH赤,2,MMS,8,QuestionM,1000,,むっとした,2敵意,0,M1,1779,R1.png,0,0
022120,22:41:11,43,FBH赤,2,MMS,9,QuestionM,1000,,退屈な,3倦怠,0,M1,1447,R1.png,0,0
022120,22:41:11,43,FBH赤,2,MMS,10,QuestionM,1000,,恋しい,6親和,0,M1,1372,R1.png,0,0
022120,22:41:11,43,FBH赤,2,MMS,11,QuestionM,1000,,攻撃的な,2敵意,0,M1,987,R1.png,0,0
022120,22:41:11,43,FBH赤,2,MMS,12,QuestionM,1000,,自信がない,1抑うつ・不安,0,M1,1287,R1.png,0,0
022120,22:41:11,43,FBH赤,2,MMS,13,QuestionM,1000,,気力に満ちた,4活動的快,0,M2,2243,R1.png,0,0
022120,22:41:11,43,FBH赤,2,MMS,14,QuestionM,1000,,思慮深い,7集中,0,M2,2749,R1.png,0,0
022120,22:41:11,43,FBH赤,2,MMS,15,QuestionM,1000,,疲れた,3倦怠,0,M2,1323,R1.png,0,0
022120,22:41:11,43,FBH赤,2,MMS,16,QuestionM,1000,,だるい,3倦怠,0,M2,763,R1.png,0,0
