,date,time,subject,group,blocknum,blockcode,trialnum,trialcode,values.CurrentScore,values.QuestionS,values.QuestionM,values.QuestionM2,values.RTselect,response,latency,stimulus1,values.Ngain,values.Nloss
553,21020,13:02:01,33,FBS赤,22,E,20,SBLG50,740,,,,575,0,900,5010interval.png,4,6
554,21020,13:02:01,33,FBS赤,22,E,22,SARL50,690,,,,428,0,900,1050interval.png,4,7
555,21020,13:02:01,33,FBS赤,22,E,24,SARG50,740,,,,543,0,700,1050interval.png,5,7
556,21020,13:02:01,33,FBS赤,22,E,26,SARL50,690,,,,655,0,1100,1050interval.png,5,8
557,21020,13:02:01,33,FBS赤,22,E,28,SBLG50,740,,,,692,0,1100,5010interval.png,6,8
558,21020,13:02:01,33,FBS赤,22,E,30,SARG50,790,,,,3066,0,900,1050interval.png,7,8
559,21020,13:02:01,33,FBS赤,22,E,32,SARL50,740,,,,392,0,700,1050interval.png,7,9
560,21020,13:02:01,33,FBS赤,22,E,34,SBLG50,790,,,,404,0,900,5010interval.png,8,9
561,21020,13:02:01,33,FBS赤,22,E,36,SARG50,840,,,,452,0,700,1050interval.png,9,9
562,21020,13:02:01,33,FBS赤,22,E,38,SALL10,830,,,,364,0,900,1050interval.png,9,10
563,21020,13:02:01,33,FBS赤,22,E,40,SBRG10,840,,,,471,0,900,5010interval.png,10,10
564,21020,13:02:01,33,FBS赤,22,E,42,SBRG10,850,,,,729,0,700,5010interval.png,11,10
565,21020,13:02:01,33,FBS赤,22,E,44,SBLG50,900,,,,376,0,700,5010interval.png,12,10
566,21020,13:02:01,33,FBS赤,22,E,46,SALG10,910,,,,417,0,700,1050interval.png,13,10
567,21020,13:02:01,33,FBS赤,22,E,48,SBRL10,900,,,,498,0,700,5010interval.png,13,11
568,21020,13:02:01,33,FBS赤,22,E,50,SALG10,910,,,,499,0,900,1050interval.png,14,11
569,21020,13:02:01,33,FBS赤,22,E,52,SALG10,920,,,,459,0,900,1050interval.png,15,11
570,21020,13:02:01,33,FBS赤,22,E,54,SBRL10,910,,,,645,0,1100,5010interval.png,15,12
571,21020,13:02:01,33,FBS赤,22,E,56,SBRG10,920,,,,493,0,1100,5010interval.png,16,12
572,21020,13:02:01,33,FBS赤,22,E,58,SBRL10,910,,,,743,0,900,5010interval.png,16,13
573,21020,13:02:01,33,FBS赤,22,E,60,SBRG10,920,,,,3375,0,700,5010interval.png,17,13
574,21020,13:02:01,33,FBS赤,22,E,62,SALG10,930,,,,391,0,1100,1050interval.png,18,13
575,21020,13:02:01,33,FBS赤,22,E,64,SBRG10,940,,,,419,0,900,5010interval.png,19,13
576,21020,13:02:01,33,FBS赤,22,E,66,SALL10,930,,,,396,0,700,1050interval.png,19,14
577,21020,13:02:01,33,FBS赤,22,E,68,SALL10,920,,,,442,0,1100,1050interval.png,19,15
578,21020,13:02:01,33,FBS赤,22,E,70,SALL10,910,,,,515,0,1100,1050interval.png,19,16
579,21020,13:02:01,33,FBS赤,22,E,72,SALL10,900,,,,467,0,700,1050interval.png,19,17
580,21020,13:02:01,33,FBS赤,22,E,73,Rest,900,,,,467,rbuttondblclk,10147,現在の得点は 900 です。,19,17
581,21020,13:02:01,33,FBS赤,23,Rating,1,QuestionS,900,５０点が外れたとき，どのように感じましたか？,,,467,S2,3261,R1.png,19,17
582,21020,13:02:01,33,FBS赤,23,Rating,2,QuestionS,900,１０点が外れたとき，どのように感じましたか？,,,467,S2,1874,R1.png,19,17
583,21020,13:02:01,33,FBS赤,23,Rating,3,QuestionS,900,１０点が当たったとき，どのように感じましたか？,,,467,S5,2703,R1.png,19,17
584,21020,13:02:01,33,FBS赤,23,Rating,4,QuestionS,900,５０点が当たったとき，どのように感じましたか？,,,467,S7,1232,R1.png,19,17
585,21020,13:02:01,33,FBS赤,24,MMS,1,QuestionM,900,,慎重な,7集中,467,M3,2388,R1.png,19,17
586,21020,13:02:01,33,FBS赤,24,MMS,2,QuestionM,900,,はつらつとした,4活動的快,467,M1,1424,R1.png,19,17
587,21020,13:02:01,33,FBS赤,24,MMS,3,QuestionM,900,,好きな,6親和,467,M1,819,R1.png,19,17
588,21020,13:02:01,33,FBS赤,24,MMS,4,QuestionM,900,,つまらない,3倦怠,467,M2,1804,R1.png,19,17
589,21020,13:02:01,33,FBS赤,24,MMS,5,QuestionM,900,,元気いっぱいの,4活動的快,467,M1,1349,R1.png,19,17
590,21020,13:02:01,33,FBS赤,24,MMS,6,QuestionM,900,,退屈な,3倦怠,467,M2,1751,R1.png,19,17
591,21020,13:02:01,33,FBS赤,24,MMS,7,QuestionM,900,,注意深い,7集中,467,M1,2022,R1.png,19,17
592,21020,13:02:01,33,FBS赤,24,MMS,8,QuestionM,900,,恋しい,6親和,467,M1,643,R1.png,19,17
593,21020,13:02:01,33,FBS赤,24,MMS,9,QuestionM,900,,愛らしい,6親和,467,M1,683,R1.png,19,17
594,21020,13:02:01,33,FBS赤,24,MMS,10,QuestionM,900,,のんきな,5非活動的快,467,M2,1667,R1.png,19,17
595,21020,13:02:01,33,FBS赤,24,MMS,11,QuestionM,900,,攻撃的な,2敵意,467,M1,987,R1.png,19,17
596,21020,13:02:01,33,FBS赤,24,MMS,12,QuestionM,900,,のどかな,5非活動的快,467,M1,933,R1.png,19,17
597,21020,13:02:01,33,FBS赤,24,MMS,13,QuestionM,900,,敵意のある,2敵意,467,M1,909,R1.png,19,17
598,21020,13:02:01,33,FBS赤,24,MMS,14,QuestionM,900,,気がかりな,1抑うつ・不安,467,M1,1183,R1.png,19,17
599,21020,13:02:01,33,FBS赤,24,MMS,15,QuestionM,900,,ていねいな,7集中,467,M1,1781,R1.png,19,17
600,21020,13:02:01,33,FBS赤,24,MMS,16,QuestionM,900,,のんびりした,5非活動的快,467,M1,1557,R1.png,19,17
601,21020,13:02:01,33,FBS赤,24,MMS,17,QuestionM,900,,悩んでいる,1抑うつ・不安,467,M1,932,R1.png,19,17
602,21020,13:02:01,33,FBS赤,24,MMS,18,QuestionM,900,,思慮深い,7集中,467,M3,3856,R1.png,19,17
603,21020,13:02:01,33,FBS赤,24,MMS,19,QuestionM,900,,無気力な,3倦怠,467,M3,3064,R1.png,19,17
604,21020,13:02:01,33,FBS赤,24,MMS,20,QuestionM,900,,だるい,3倦怠,467,M3,1238,R1.png,19,17
605,21020,13:02:01,33,FBS赤,24,MMS,21,QuestionM,900,,動揺した,8驚愕,467,M1,1498,R1.png,19,17
606,21020,13:02:01,33,FBS赤,24,MMS,22,QuestionM,900,,憎らしい,2敵意,467,M1,672,R1.png,19,17
607,21020,13:02:01,33,FBS赤,24,MMS,23,QuestionM,900,,くよくよした,1抑うつ・不安,467,M1,868,R1.png,19,17
608,21020,13:02:01,33,FBS赤,24,MMS,24,QuestionM,900,,ゆっくりした,5非活動的快,467,M2,1711,R1.png,19,17
609,21020,13:02:01,33,FBS赤,24,MMS,25,QuestionM,900,,うらんだ,2敵意,467,M2,762,R1.png,19,17
610,21020,13:02:01,33,FBS赤,24,MMS,26,QuestionM,900,,自信がない,1抑うつ・不安,467,M1,1212,R1.png,19,17
611,21020,13:02:01,33,FBS赤,24,MMS,27,QuestionM,900,,むっとした,2敵意,467,M3,1775,R1.png,19,17
612,21020,13:02:01,33,FBS赤,24,MMS,28,QuestionM,900,,はっとした,8驚愕,467,M1,1382,R1.png,19,17
613,21020,13:02:01,33,FBS赤,24,MMS,29,QuestionM,900,,驚いた,8驚愕,467,M1,670,R1.png,19,17
614,21020,13:02:01,33,FBS赤,24,MMS,30,QuestionM,900,,びっくりした,8驚愕,467,M1,739,R1.png,19,17
615,21020,13:02:01,33,FBS赤,24,MMS,31,QuestionM,900,,おっとりした,5非活動的快,467,M3,1573,R1.png,19,17
616,21020,13:02:01,33,FBS赤,24,MMS,32,QuestionM,900,,陽気な,4活動的快,467,M1,1497,R1.png,19,17
617,21020,13:02:01,33,FBS赤,24,MMS,33,QuestionM,900,,びくりとした,8驚愕,467,M1,583,R1.png,19,17
618,21020,13:02:01,33,FBS赤,24,MMS,34,QuestionM,900,,すてきな,6親和,467,M1,1545,R1.png,19,17
619,21020,13:02:01,33,FBS赤,24,MMS,35,QuestionM,900,,活気のある,4活動的快,467,M1,707,R1.png,19,17
620,21020,13:02:01,33,FBS赤,24,MMS,36,QuestionM,900,,いとおしい,6親和,467,M1,612,R1.png,19,17
621,21020,13:02:01,33,FBS赤,24,MMS,37,QuestionM,900,,不安な,1抑うつ・不安,467,M1,1295,R1.png,19,17
622,21020,13:02:01,33,FBS赤,24,MMS,38,QuestionM,900,,気力に満ちた,4活動的快,467,M1,1189,R1.png,19,17
623,21020,13:02:01,33,FBS赤,24,MMS,39,QuestionM,900,,丁重な,7集中,467,M1,563,R1.png,19,17
624,21020,13:02:01,33,FBS赤,24,MMS,40,QuestionM,900,,疲れた,3倦怠,467,M3,1499,R1.png,19,17
625,21020,13:02:01,33,FBS赤,25,End,1,Final,900,,,,467,Ctrl+'Q',709369,最終得点は 1000 でした。,19,17
