date,time,subject,group,blocknum,blockcode,trialnum,trialcode,values.CurrentScore,values.QuestionS,values.QuestionM,values.QuestionM2,values.RTselect,response,latency,stimulus1,values.Ngain,values.Nloss
020320,12:50:04,23,FBS緑,1,FirstScreen,1,Pause,1000,,,,0,0,300,blank,0,0
020320,12:50:04,23,FBS緑,2,MMS,1,QuestionM,1000,,だるい,3倦怠,0,M1,5587,R1.png,0,0
020320,12:50:04,23,FBS緑,2,MMS,2,QuestionM,1000,,退屈な,3倦怠,0,M1,1835,R1.png,0,0
020320,12:50:04,23,FBS緑,2,MMS,3,QuestionM,1000,,つまらない,3倦怠,0,M1,1891,R1.png,0,0
020320,12:50:04,23,FBS緑,2,MMS,4,QuestionM,1000,,活気のある,4活動的快,0,M2,4563,R1.png,0,0
020320,12:50:04,23,FBS緑,2,MMS,5,QuestionM,1000,,元気いっぱいの,4活動的快,0,M2,1448,R1.png,0,0
020320,12:50:04,23,FBS緑,2,MMS,6,QuestionM,1000,,むっとした,2敵意,0,M1,1778,R1.png,0,0
020320,12:50:04,23,FBS緑,2,MMS,7,QuestionM,1000,,敵意のある,2敵意,0,M1,1192,R1.png,0,0
020320,12:50:04,23,FBS緑,2,MMS,8,QuestionM,1000,,ていねいな,7集中,0,M2,2558,R1.png,0,0
020320,12:50:04,23,FBS緑,2,MMS,9,QuestionM,1000,,のどかな,5非活動的快,0,M2,6758,R1.png,0,0
020320,12:50:04,23,FBS緑,2,MMS,10,QuestionM,1000,,いとおしい,6親和,0,M1,1757,R1.png,0,0
020320,12:50:04,23,FBS緑,2,MMS,11,QuestionM,1000,,はつらつとした,4活動的快,0,M1,3327,R1.png,0,0
020320,12:50:04,23,FBS緑,2,MMS,12,QuestionM,1000,,憎らしい,2敵意,0,M1,735,R1.png,0,0
020320,12:50:04,23,FBS緑,2,MMS,13,QuestionM,1000,,動揺した,8驚愕,0,M1,1423,R1.png,0,0
020320,12:50:04,23,FBS緑,2,MMS,14,QuestionM,1000,,うらんだ,2敵意,0,M1,908,R1.png,0,0
020320,12:50:04,23,FBS緑,2,MMS,15,QuestionM,1000,,おっとりした,5非活動的快,0,M1,1171,R1.png,0,0
020320,12:50:04,23,FBS緑,2,MMS,16,QuestionM,1000,,好きな,6親和,0,M1,1060,R1.png,0,0
020320,12:50:04,23,FBS緑,2,MMS,17,QuestionM,1000,,のんきな,5非活動的快,0,M1,1539,R1.png,0,0
020320,12:50:04,23,FBS緑,2,MMS,18,QuestionM,1000,,はっとした,8驚愕,0,M1,929,R1.png,0,0
020320,12:50:04,23,FBS緑,2,MMS,19,QuestionM,1000,,すてきな,6親和,0,M1,1390,R1.png,0,0
020320,12:50:04,23,FBS緑,2,MMS,20,QuestionM,1000,,愛らしい,6親和,0,M1,588,R1.png,0,0
020320,12:50:04,23,FBS緑,2,MMS,21,QuestionM,1000,,恋しい,6親和,0,M1,2240,R1.png,0,0
