date,time,subject,group,blocknum,blockcode,trialnum,trialcode,values.CurrentScore,values.QuestionS,values.QuestionM,values.QuestionM2,values.RTselect,response,latency,stimulus1,values.Ngain,values.Nloss
020620,15:36:56,29,FBS緑,1,FirstScreen,1,Pause,1000,,,,0,0,300,blank,0,0
020620,15:36:56,29,FBS緑,2,MMS,1,QuestionM,1000,,不安な,1抑うつ・不安,0,M1,5475,R1.png,0,0
020620,15:36:56,29,FBS緑,2,MMS,2,QuestionM,1000,,くよくよした,1抑うつ・不安,0,M2,2210,R1.png,0,0
020620,15:36:56,29,FBS緑,2,MMS,3,QuestionM,1000,,つまらない,3倦怠,0,M2,2758,R1.png,0,0
020620,15:36:56,29,FBS緑,2,MMS,4,QuestionM,1000,,むっとした,2敵意,0,M2,1361,R1.png,0,0
020620,15:36:56,29,FBS緑,2,MMS,5,QuestionM,1000,,はつらつとした,4活動的快,0,M3,5000,R1.png,0,0
020620,15:36:56,29,FBS緑,2,MMS,6,QuestionM,1000,,気がかりな,1抑うつ・不安,0,M2,1544,R1.png,0,0
020620,15:36:56,29,FBS緑,2,MMS,7,QuestionM,1000,,活気のある,4活動的快,0,M3,2974,R1.png,0,0
020620,15:36:56,29,FBS緑,2,MMS,8,QuestionM,1000,,ゆっくりした,5非活動的快,0,M2,4792,R1.png,0,0
020620,15:36:56,29,FBS緑,2,MMS,9,QuestionM,1000,,陽気な,4活動的快,0,M3,2588,R1.png,0,0
020620,15:36:56,29,FBS緑,2,MMS,10,QuestionM,1000,,のんびりした,5非活動的快,0,M3,2070,R1.png,0,0
020620,15:36:56,29,FBS緑,2,MMS,11,QuestionM,1000,,注意深い,7集中,0,M2,1555,R1.png,0,0
020620,15:36:56,29,FBS緑,2,MMS,12,QuestionM,1000,,恋しい,6親和,0,M2,1381,R1.png,0,0
020620,15:36:56,29,FBS緑,2,MMS,13,QuestionM,1000,,元気いっぱいの,4活動的快,0,M4,1931,R1.png,0,0
020620,15:36:56,29,FBS緑,2,MMS,14,QuestionM,1000,,驚いた,8驚愕,0,M2,2385,R1.png,0,0
020620,15:36:56,29,FBS緑,2,MMS,15,QuestionM,1000,,無気力な,3倦怠,0,M2,1823,R1.png,0,0
020620,15:36:56,29,FBS緑,2,MMS,16,QuestionM,1000,,疲れた,3倦怠,0,M3,3985,R1.png,0,0
020620,15:36:56,29,FBS緑,2,MMS,17,QuestionM,1000,,攻撃的な,2敵意,0,M2,2683,R1.png,0,0
020620,15:36:56,29,FBS緑,2,MMS,18,QuestionM,1000,,うらんだ,2敵意,0,M1,1384,R1.png,0,0
020620,15:36:56,29,FBS緑,2,MMS,19,QuestionM,1000,,気力に満ちた,4活動的快,0,M3,1722,R1.png,0,0
020620,15:36:56,29,FBS緑,2,MMS,20,QuestionM,1000,,好きな,6親和,0,M4,2716,R1.png,0,0
020620,15:36:56,29,FBS緑,2,MMS,21,QuestionM,1000,,のんきな,5非活動的快,0,M3,1941,R1.png,0,0
020620,15:36:56,29,FBS緑,2,MMS,22,QuestionM,1000,,思慮深い,7集中,0,M2,1367,R1.png,0,0
020620,15:36:56,29,FBS緑,2,MMS,23,QuestionM,1000,,のどかな,5非活動的快,0,M3,2658,R1.png,0,0
020620,15:36:56,29,FBS緑,2,MMS,24,QuestionM,1000,,自信がない,1抑うつ・不安,0,M2,2073,R1.png,0,0
020620,15:36:56,29,FBS緑,2,MMS,25,QuestionM,1000,,憎らしい,2敵意,0,M1,3446,R1.png,0,0
020620,15:36:56,29,FBS緑,2,MMS,26,QuestionM,1000,,敵意のある,2敵意,0,M2,2574,R1.png,0,0
020620,15:36:56,29,FBS緑,2,MMS,27,QuestionM,1000,,すてきな,6親和,0,M3,1597,R1.png,0,0
