date,time,subject,group,blocknum,blockcode,trialnum,trialcode,values.CurrentScore,values.QuestionS,values.QuestionM,values.QuestionM2,values.RTselect,response,latency,stimulus1,values.Ngain,values.Nloss
021220,10:37:27,34,BFS赤,1,FirstScreen,1,Pause,1000,,,,0,0,300,blank,0,0
021220,10:37:27,34,BFS赤,2,MMS,1,QuestionM,1000,,活気のある,4活動的快,0,M2,4434,R1.png,0,0
021220,10:37:27,34,BFS赤,2,MMS,2,QuestionM,1000,,恋しい,6親和,0,M2,2142,R1.png,0,0
021220,10:37:27,34,BFS赤,2,MMS,3,QuestionM,1000,,陽気な,4活動的快,0,M2,2200,R1.png,0,0
021220,10:37:27,34,BFS赤,2,MMS,4,QuestionM,1000,,愛らしい,6親和,0,M2,1625,R1.png,0,0
021220,10:37:27,34,BFS赤,2,MMS,5,QuestionM,1000,,憎らしい,2敵意,0,M1,1946,R1.png,0,0
021220,10:37:27,34,BFS赤,2,MMS,6,QuestionM,1000,,気がかりな,1抑うつ・不安,0,M3,1621,R1.png,0,0
021220,10:37:27,34,BFS赤,2,MMS,7,QuestionM,1000,,すてきな,6親和,0,M2,1920,R1.png,0,0
021220,10:37:27,34,BFS赤,2,MMS,8,QuestionM,1000,,敵意のある,2敵意,0,M1,2067,R1.png,0,0
021220,10:37:27,34,BFS赤,2,MMS,9,QuestionM,1000,,思慮深い,7集中,0,M3,1739,R1.png,0,0
021220,10:37:27,34,BFS赤,2,MMS,10,QuestionM,1000,,のんびりした,5非活動的快,0,M3,1837,R1.png,0,0
021220,10:37:27,34,BFS赤,2,MMS,11,QuestionM,1000,,ていねいな,7集中,0,M3,2133,R1.png,0,0
021220,10:37:27,34,BFS赤,2,MMS,12,QuestionM,1000,,つまらない,3倦怠,0,M2,1973,R1.png,0,0
021220,10:37:27,34,BFS赤,2,MMS,13,QuestionM,1000,,はっとした,8驚愕,0,M2,1626,R1.png,0,0
021220,10:37:27,34,BFS赤,2,MMS,14,QuestionM,1000,,くよくよした,1抑うつ・不安,0,M1,2299,R1.png,0,0
021220,10:37:27,34,BFS赤,2,MMS,15,QuestionM,1000,,注意深い,7集中,0,M3,1692,R1.png,0,0
021220,10:37:27,34,BFS赤,2,MMS,16,QuestionM,1000,,攻撃的な,2敵意,0,M1,1816,R1.png,0,0
021220,10:37:27,34,BFS赤,2,MMS,17,QuestionM,1000,,自信がない,1抑うつ・不安,0,M2,2131,R1.png,0,0
021220,10:37:27,34,BFS赤,2,MMS,18,QuestionM,1000,,びくりとした,8驚愕,0,M2,1771,R1.png,0,0
021220,10:37:27,34,BFS赤,2,MMS,19,QuestionM,1000,,だるい,3倦怠,0,M2,1676,R1.png,0,0
021220,10:37:27,34,BFS赤,2,MMS,20,QuestionM,1000,,いとおしい,6親和,0,M2,2616,R1.png,0,0
021220,10:37:27,34,BFS赤,2,MMS,21,QuestionM,1000,,のんきな,5非活動的快,0,M3,2245,R1.png,0,0
021220,10:37:27,34,BFS赤,2,MMS,22,QuestionM,1000,,慎重な,7集中,0,M3,2039,R1.png,0,0
021220,10:37:27,34,BFS赤,2,MMS,23,QuestionM,1000,,動揺した,8驚愕,0,M2,2685,R1.png,0,0
021220,10:37:27,34,BFS赤,2,MMS,24,QuestionM,1000,,おっとりした,5非活動的快,0,M2,2277,R1.png,0,0
021220,10:37:27,34,BFS赤,2,MMS,25,QuestionM,1000,,退屈な,3倦怠,0,M2,2888,R1.png,0,0
021220,10:37:27,34,BFS赤,2,MMS,26,QuestionM,1000,,びっくりした,8驚愕,0,M2,2542,R1.png,0,0
021220,10:37:27,34,BFS赤,2,MMS,27,QuestionM,1000,,はつらつとした,4活動的快,0,M3,2920,R1.png,0,0
021220,10:37:27,34,BFS赤,2,MMS,28,QuestionM,1000,,驚いた,8驚愕,0,M3,1359,R1.png,0,0
021220,10:37:27,34,BFS赤,2,MMS,29,QuestionM,1000,,むっとした,2敵意,0,M2,2860,R1.png,0,0
021220,10:37:27,34,BFS赤,2,MMS,30,QuestionM,1000,,不安な,1抑うつ・不安,0,M2,1881,R1.png,0,0
021220,10:37:27,34,BFS赤,2,MMS,31,QuestionM,1000,,疲れた,3倦怠,0,M2,2715,R1.png,0,0
021220,10:37:27,34,BFS赤,2,MMS,32,QuestionM,1000,,好きな,6親和,0,M2,2038,R1.png,0,0
021220,10:37:27,34,BFS赤,2,MMS,33,QuestionM,1000,,気力に満ちた,4活動的快,0,M1,2478,R1.png,0,0
021220,10:37:27,34,BFS赤,2,MMS,34,QuestionM,1000,,ゆっくりした,5非活動的快,0,M3,2621,R1.png,0,0
021220,10:37:27,34,BFS赤,2,MMS,35,QuestionM,1000,,元気いっぱいの,4活動的快,0,M3,1500,R1.png,0,0
021220,10:37:27,34,BFS赤,2,MMS,36,QuestionM,1000,,悩んでいる,1抑うつ・不安,0,M2,1639,R1.png,0,0
021220,10:37:27,34,BFS赤,2,MMS,37,QuestionM,1000,,うらんだ,2敵意,0,M2,1941,R1.png,0,0
021220,10:37:27,34,BFS赤,2,MMS,38,QuestionM,1000,,のどかな,5非活動的快,0,M3,1937,R1.png,0,0
021220,10:37:27,34,BFS赤,2,MMS,39,QuestionM,1000,,丁重な,7集中,0,M3,1737,R1.png,0,0
021220,10:37:27,34,BFS赤,2,MMS,40,QuestionM,1000,,無気力な,3倦怠,0,M2,3073,R1.png,0,0
021220,10:37:27,34,BFS赤,3,P,2,SBLL50,950,,,,1148,0,700,5010interval.png,0,1
021220,10:37:27,34,BFS赤,3,P,4,SBLG50,1000,,,,1470,0,700,5010interval.png,1,1
021220,10:37:27,34,BFS赤,3,P,6,SALL10,990,,,,1462,0,700,1050interval.png,1,2
021220,10:37:27,34,BFS赤,3,P,8,SALG10,1000,,,,1137,0,700,1050interval.png,2,2
021220,10:37:27,34,BFS赤,3,P,9,Rest,1000,,,,1137,rbuttondblclk,3380,現在の得点は 1000 です。,2,2
021220,10:37:27,34,BFS赤,4,Start,1,Rest,1000,,,,1137,rbuttondblclk,5452,現在の得点は 1000 です。,2,2
021220,10:37:27,34,BFS赤,5,E,2,SARL50,950,,,,725,0,1100,1050interval.png,0,1
021220,10:37:27,34,BFS赤,5,E,4,SARL50,900,,,,990,0,900,1050interval.png,0,2
021220,10:37:27,34,BFS赤,5,E,6,SARG50,950,,,,979,0,900,1050interval.png,1,2
021220,10:37:27,34,BFS赤,5,E,8,SALG10,960,,,,884,0,900,1050interval.png,2,2
021220,10:37:27,34,BFS赤,5,E,10,SARL50,910,,,,780,0,700,1050interval.png,2,3
021220,10:37:27,34,BFS赤,5,E,12,SARL50,860,,,,866,0,700,1050interval.png,2,4
021220,10:37:27,34,BFS赤,5,E,14,SARG50,910,,,,1223,0,1100,1050interval.png,3,4
021220,10:37:27,34,BFS赤,5,E,16,SALG10,920,,,,1009,0,1100,1050interval.png,4,4
021220,10:37:27,34,BFS赤,5,E,18,SBRG10,930,,,,1061,0,700,5010interval.png,5,4
021220,10:37:27,34,BFS赤,5,E,20,SBLG50,980,,,,672,0,900,5010interval.png,6,4
021220,10:37:27,34,BFS赤,5,E,22,SBRG10,990,,,,750,0,900,5010interval.png,7,4
021220,10:37:27,34,BFS赤,5,E,24,SALG10,1000,,,,714,0,700,1050interval.png,8,4
021220,10:37:27,34,BFS赤,5,E,26,SBLG50,1050,,,,1233,0,1100,5010interval.png,9,4
021220,10:37:27,34,BFS赤,5,E,28,SALL10,1040,,,,650,0,1100,1050interval.png,9,5
021220,10:37:27,34,BFS赤,5,E,30,SALG10,1050,,,,882,0,1100,1050interval.png,10,5
021220,10:37:27,34,BFS赤,5,E,32,SBRG10,1060,,,,833,0,1100,5010interval.png,11,5
021220,10:37:27,34,BFS赤,5,E,34,SBLL50,1010,,,,700,0,1100,5010interval.png,11,6
021220,10:37:27,34,BFS赤,5,E,36,SBLL50,960,,,,788,0,900,5010interval.png,11,7
021220,10:37:27,34,BFS赤,5,E,38,SBLL50,910,,,,900,0,700,5010interval.png,11,8
021220,10:37:27,34,BFS赤,5,E,40,SARG50,960,,,,582,0,700,1050interval.png,12,8
021220,10:37:27,34,BFS赤,5,E,42,SBLL50,910,,,,653,0,900,5010interval.png,12,9
021220,10:37:27,34,BFS赤,5,E,44,SBRG10,920,,,,648,0,700,5010interval.png,13,9
021220,10:37:27,34,BFS赤,5,E,46,SBLG50,970,,,,592,0,900,5010interval.png,14,9
021220,10:37:27,34,BFS赤,5,E,48,SBRG10,980,,,,643,0,1100,5010interval.png,15,9
021220,10:37:27,34,BFS赤,5,E,50,SALL10,970,,,,673,0,900,1050interval.png,15,10
021220,10:37:27,34,BFS赤,5,E,52,SALL10,960,,,,590,0,700,1050interval.png,15,11
021220,10:37:27,34,BFS赤,5,E,54,SBRG10,970,,,,464,0,900,5010interval.png,16,11
021220,10:37:27,34,BFS赤,5,E,56,SBRG10,980,,,,652,0,700,5010interval.png,17,11
021220,10:37:27,34,BFS赤,5,E,58,SBRG10,990,,,,903,0,900,5010interval.png,18,11
021220,10:37:27,34,BFS赤,5,E,60,SARL50,940,,,,609,0,1100,1050interval.png,18,12
021220,10:37:27,34,BFS赤,5,E,62,SBLG50,990,,,,625,0,700,5010interval.png,19,12
021220,10:37:27,34,BFS赤,5,E,64,SBRL10,980,,,,676,0,1100,5010interval.png,19,13
021220,10:37:27,34,BFS赤,5,E,66,SALL10,970,,,,617,0,1100,1050interval.png,19,14
021220,10:37:27,34,BFS赤,5,E,68,SALL10,960,,,,1241,0,900,1050interval.png,19,15
021220,10:37:27,34,BFS赤,5,E,70,SBRL10,950,,,,489,0,900,5010interval.png,19,16
021220,10:37:27,34,BFS赤,5,E,72,SALL10,940,,,,489,0,900,1050interval.png,19,17
021220,10:37:27,34,BFS赤,5,E,73,Rest,940,,,,489,rbuttondblclk,3409,現在の得点は 940 です。,19,17
021220,10:37:27,34,BFS赤,6,E,2,SARL50,890,,,,579,0,900,1050interval.png,0,1
021220,10:37:27,34,BFS赤,6,E,4,SBLL50,840,,,,1051,0,1100,5010interval.png,0,2
021220,10:37:27,34,BFS赤,6,E,6,SARG50,890,,,,729,0,900,1050interval.png,1,2
021220,10:37:27,34,BFS赤,6,E,8,SALL10,880,,,,632,0,1100,1050interval.png,1,3
