date,time,subject,group,blocknum,blockcode,trialnum,trialcode,values.CurrentScore,values.QuestionS,values.QuestionM,values.QuestionM2,values.RTselect,response,latency,stimulus1,values.Ngain,values.Nloss
012420,10:35:38,010,BFS赤,1,FirstScreen,1,Pause,1000,,,,0,0,300,blank,0,0
012420,10:35:38,010,BFS赤,2,MMS,1,QuestionM,1000,,だるい,3倦怠,0,M2,6379,R1.png,0,0
012420,10:35:38,010,BFS赤,2,MMS,2,QuestionM,1000,,自信がない,1抑うつ・不安,0,M2,3613,R1.png,0,0
012420,10:35:38,010,BFS赤,2,MMS,3,QuestionM,1000,,ていねいな,7集中,0,M3,8810,R1.png,0,0
012420,10:35:38,010,BFS赤,2,MMS,4,QuestionM,1000,,不安な,1抑うつ・不安,0,M1,2329,R1.png,0,0
012420,10:35:38,010,BFS赤,2,MMS,5,QuestionM,1000,,悩んでいる,1抑うつ・不安,0,M2,3572,R1.png,0,0
012420,10:35:38,010,BFS赤,2,MMS,6,QuestionM,1000,,陽気な,4活動的快,0,M3,2401,R1.png,0,0
012420,10:35:38,010,BFS赤,2,MMS,7,QuestionM,1000,,攻撃的な,2敵意,0,M1,1808,R1.png,0,0
012420,10:35:38,010,BFS赤,2,MMS,8,QuestionM,1000,,疲れた,3倦怠,0,M1,1450,R1.png,0,0
012420,10:35:38,010,BFS赤,2,MMS,9,QuestionM,1000,,すてきな,6親和,0,M2,4771,R1.png,0,0
012420,10:35:38,010,BFS赤,2,MMS,10,QuestionM,1000,,のどかな,5非活動的快,0,M2,1392,R1.png,0,0
012420,10:35:38,010,BFS赤,2,MMS,11,QuestionM,1000,,はつらつとした,4活動的快,0,M2,1732,R1.png,0,0
012420,10:35:38,010,BFS赤,2,MMS,12,QuestionM,1000,,むっとした,2敵意,0,M1,1830,R1.png,0,0
012420,10:35:38,010,BFS赤,2,MMS,13,QuestionM,1000,,動揺した,8驚愕,0,M2,2333,R1.png,0,0
012420,10:35:38,010,BFS赤,2,MMS,14,QuestionM,1000,,気がかりな,1抑うつ・不安,0,M1,2113,R1.png,0,0
012420,10:35:38,010,BFS赤,2,MMS,15,QuestionM,1000,,驚いた,8驚愕,0,M1,1786,R1.png,0,0
012420,10:35:38,010,BFS赤,2,MMS,16,QuestionM,1000,,いとおしい,6親和,0,M1,1102,R1.png,0,0
012420,10:35:38,010,BFS赤,2,MMS,17,QuestionM,1000,,びっくりした,8驚愕,0,M1,2383,R1.png,0,0
012420,10:35:38,010,BFS赤,2,MMS,18,QuestionM,1000,,元気いっぱいの,4活動的快,0,M3,1977,R1.png,0,0
012420,10:35:38,010,BFS赤,2,MMS,19,QuestionM,1000,,憎らしい,2敵意,0,M1,4628,R1.png,0,0
012420,10:35:38,010,BFS赤,2,MMS,20,QuestionM,1000,,ゆっくりした,5非活動的快,0,M1,1885,R1.png,0,0
012420,10:35:38,010,BFS赤,2,MMS,21,QuestionM,1000,,うらんだ,2敵意,0,M1,819,R1.png,0,0
012420,10:35:38,010,BFS赤,2,MMS,22,QuestionM,1000,,退屈な,3倦怠,0,M1,1260,R1.png,0,0
012420,10:35:38,010,BFS赤,2,MMS,23,QuestionM,1000,,丁重な,7集中,0,M2,3631,R1.png,0,0
012420,10:35:38,010,BFS赤,2,MMS,24,QuestionM,1000,,好きな,6親和,0,M2,1481,R1.png,0,0
012420,10:35:38,010,BFS赤,2,MMS,25,QuestionM,1000,,びくりとした,8驚愕,0,M1,1813,R1.png,0,0
012420,10:35:38,010,BFS赤,2,MMS,26,QuestionM,1000,,敵意のある,2敵意,0,M1,2352,R1.png,0,0
012420,10:35:38,010,BFS赤,2,MMS,27,QuestionM,1000,,慎重な,7集中,0,M3,4435,R1.png,0,0
012420,10:35:38,010,BFS赤,2,MMS,28,QuestionM,1000,,つまらない,3倦怠,0,M1,1822,R1.png,0,0
012420,10:35:38,010,BFS赤,2,MMS,29,QuestionM,1000,,愛らしい,6親和,0,M1,1357,R1.png,0,0
012420,10:35:38,010,BFS赤,2,MMS,30,QuestionM,1000,,くよくよした,1抑うつ・不安,0,M1,826,R1.png,0,0
012420,10:35:38,010,BFS赤,2,MMS,31,QuestionM,1000,,のんきな,5非活動的快,0,M1,4518,R1.png,0,0
012420,10:35:38,010,BFS赤,2,MMS,32,QuestionM,1000,,思慮深い,7集中,0,M1,2939,R1.png,0,0
012420,10:35:38,010,BFS赤,2,MMS,33,QuestionM,1000,,はっとした,8驚愕,0,M2,5035,R1.png,0,0
012420,10:35:38,010,BFS赤,2,MMS,34,QuestionM,1000,,注意深い,7集中,0,M1,1275,R1.png,0,0
012420,10:35:38,010,BFS赤,2,MMS,35,QuestionM,1000,,恋しい,6親和,0,M1,2642,R1.png,0,0
012420,10:35:38,010,BFS赤,2,MMS,36,QuestionM,1000,,気力に満ちた,4活動的快,0,M3,2312,R1.png,0,0
012420,10:35:38,010,BFS赤,2,MMS,37,QuestionM,1000,,活気のある,4活動的快,0,M3,844,R1.png,0,0
012420,10:35:38,010,BFS赤,2,MMS,38,QuestionM,1000,,おっとりした,5非活動的快,0,M2,2979,R1.png,0,0
012420,10:35:38,010,BFS赤,2,MMS,39,QuestionM,1000,,無気力な,3倦怠,0,M1,1544,R1.png,0,0
012420,10:35:38,010,BFS赤,2,MMS,40,QuestionM,1000,,のんびりした,5非活動的快,0,M1,2736,R1.png,0,0
012420,10:35:38,010,BFS赤,3,P,2,SBLG50,1050,,,,2305,0,1100,5010interval.png,1,0
012420,10:35:38,010,BFS赤,3,P,4,SBLG50,1100,,,,967,0,900,5010interval.png,2,0
012420,10:35:38,010,BFS赤,3,P,6,SARL50,1050,,,,2434,0,900,1050interval.png,2,1
012420,10:35:38,010,BFS赤,3,P,8,SARG50,1100,,,,3811,0,700,1050interval.png,3,1
012420,10:35:38,010,BFS赤,3,P,9,Rest,1100,,,,3811,rbuttondblclk,5484,現在の得点は 1100 です。,3,1
012420,10:35:38,010,BFS赤,4,Start,1,Rest,1000,,,,3811,rbuttondblclk,2943,現在の得点は 1000 です。,3,1
012420,10:35:38,010,BFS赤,5,E,2,SALL10,990,,,,2078,0,900,1050interval.png,0,1
012420,10:35:38,010,BFS赤,5,E,4,SALL10,980,,,,2951,0,700,1050interval.png,0,2
012420,10:35:38,010,BFS赤,5,E,6,SBLL50,930,,,,4793,0,900,5010interval.png,0,3
012420,10:35:38,010,BFS赤,5,E,8,SARL50,880,,,,1801,0,700,1050interval.png,0,4
012420,10:35:38,010,BFS赤,5,E,10,SBRL10,870,,,,3535,0,700,5010interval.png,0,5
012420,10:35:38,010,BFS赤,5,E,12,SARG50,920,,,,2596,0,900,1050interval.png,1,5
012420,10:35:38,010,BFS赤,5,E,14,SALL10,910,,,,2030,0,1100,1050interval.png,1,6
012420,10:35:38,010,BFS赤,5,E,16,SARL50,860,,,,1825,0,1100,1050interval.png,1,7
012420,10:35:38,010,BFS赤,5,E,18,SBLL50,810,,,,1551,0,1100,5010interval.png,1,8
012420,10:35:38,010,BFS赤,5,E,20,SBLL50,760,,,,4077,0,700,5010interval.png,1,9
012420,10:35:38,010,BFS赤,5,E,22,SARL50,710,,,,1440,0,1100,1050interval.png,1,10
012420,10:35:38,010,BFS赤,5,E,24,SBLL50,660,,,,3955,0,700,5010interval.png,1,11
012420,10:35:38,010,BFS赤,5,E,26,SARL50,610,,,,2771,0,900,1050interval.png,1,12
012420,10:35:38,010,BFS赤,5,E,28,SBRG10,620,,,,1271,0,700,5010interval.png,2,12
012420,10:35:38,010,BFS赤,5,E,30,SARG50,670,,,,1115,0,1100,1050interval.png,3,12
012420,10:35:38,010,BFS赤,5,E,32,SBRL10,660,,,,3319,0,900,5010interval.png,3,13
012420,10:35:38,010,BFS赤,5,E,34,SBRG10,670,,,,2260,0,900,5010interval.png,4,13
