date,time,subject,group,blocknum,blockcode,trialnum,trialcode,values.CurrentScore,values.QuestionS,values.QuestionM,values.QuestionM2,values.RTselect,response,latency,stimulus1,values.Ngain,values.Nloss
021720,10:22:24,42,BFS赤,1,FirstScreen,1,Pause,1000,,,,0,0,300,blank,0,0
021720,10:22:24,42,BFS赤,2,MMS,1,QuestionM,1000,,はっとした,8驚愕,0,M1,6831,R1.png,0,0
021720,10:22:24,42,BFS赤,2,MMS,2,QuestionM,1000,,びっくりした,8驚愕,0,M1,3481,R1.png,0,0
021720,10:22:24,42,BFS赤,2,MMS,3,QuestionM,1000,,無気力な,3倦怠,0,M2,3107,R1.png,0,0
021720,10:22:24,42,BFS赤,2,MMS,4,QuestionM,1000,,注意深い,7集中,0,M2,1703,R1.png,0,0
021720,10:22:24,42,BFS赤,2,MMS,5,QuestionM,1000,,気力に満ちた,4活動的快,0,M3,1762,R1.png,0,0
021720,10:22:24,42,BFS赤,2,MMS,6,QuestionM,1000,,驚いた,8驚愕,0,M1,2461,R1.png,0,0
021720,10:22:24,42,BFS赤,2,MMS,7,QuestionM,1000,,のどかな,5非活動的快,0,M1,2519,R1.png,0,0
021720,10:22:24,42,BFS赤,2,MMS,8,QuestionM,1000,,悩んでいる,1抑うつ・不安,0,M1,1183,R1.png,0,0
021720,10:22:24,42,BFS赤,2,MMS,9,QuestionM,1000,,退屈な,3倦怠,0,M1,1161,R1.png,0,0
021720,10:22:24,42,BFS赤,2,MMS,10,QuestionM,1000,,のんきな,5非活動的快,0,M3,3749,R1.png,0,0
021720,10:22:24,42,BFS赤,2,MMS,11,QuestionM,1000,,ゆっくりした,5非活動的快,0,M3,3314,R1.png,0,0
021720,10:22:24,42,BFS赤,2,MMS,12,QuestionM,1000,,びくりとした,8驚愕,0,M1,1671,R1.png,0,0
021720,10:22:24,42,BFS赤,2,MMS,13,QuestionM,1000,,活気のある,4活動的快,0,M2,4434,R1.png,0,0
021720,10:22:24,42,BFS赤,2,MMS,14,QuestionM,1000,,気がかりな,1抑うつ・不安,0,M2,1476,R1.png,0,0
021720,10:22:24,42,BFS赤,2,MMS,15,QuestionM,1000,,おっとりした,5非活動的快,0,M2,1966,R1.png,0,0
021720,10:22:24,42,BFS赤,2,MMS,16,QuestionM,1000,,ていねいな,7集中,0,M3,2751,R1.png,0,0
021720,10:22:24,42,BFS赤,2,MMS,17,QuestionM,1000,,元気いっぱいの,4活動的快,0,M1,3332,R1.png,0,0
021720,10:22:24,42,BFS赤,2,MMS,18,QuestionM,1000,,憎らしい,2敵意,0,M1,874,R1.png,0,0
021720,10:22:24,42,BFS赤,2,MMS,19,QuestionM,1000,,攻撃的な,2敵意,0,M1,4171,R1.png,0,0
021720,10:22:24,42,BFS赤,2,MMS,20,QuestionM,1000,,動揺した,8驚愕,0,M1,2528,R1.png,0,0
021720,10:22:24,42,BFS赤,2,MMS,21,QuestionM,1000,,のんびりした,5非活動的快,0,M1,917,R1.png,0,0
021720,10:22:24,42,BFS赤,2,MMS,22,QuestionM,1000,,だるい,3倦怠,0,M1,3173,R1.png,0,0
021720,10:22:24,42,BFS赤,2,MMS,23,QuestionM,1000,,敵意のある,2敵意,0,M1,1098,R1.png,0,0
021720,10:22:24,42,BFS赤,2,MMS,24,QuestionM,1000,,恋しい,6親和,0,M1,889,R1.png,0,0
021720,10:22:24,42,BFS赤,2,MMS,25,QuestionM,1000,,くよくよした,1抑うつ・不安,0,M1,1077,R1.png,0,0
021720,10:22:24,42,BFS赤,2,MMS,26,QuestionM,1000,,丁重な,7集中,0,M1,1136,R1.png,0,0
021720,10:22:24,42,BFS赤,2,MMS,27,QuestionM,1000,,好きな,6親和,0,M1,830,R1.png,0,0
021720,10:22:24,42,BFS赤,2,MMS,28,QuestionM,1000,,不安な,1抑うつ・不安,0,M1,1105,R1.png,0,0
021720,10:22:24,42,BFS赤,2,MMS,29,QuestionM,1000,,うらんだ,2敵意,0,M1,930,R1.png,0,0
