date,time,subject,group,blocknum,blockcode,trialnum,trialcode,values.CurrentScore,values.QuestionS,values.QuestionM,values.QuestionM2,values.RTselect,response,latency,stimulus1,values.Ngain,values.Nloss
012020,13:12:44,04,BFH赤,1,FirstScreen,1,Pause,1000,,,,0,0,300,blank,0,0
012020,13:12:44,04,BFH赤,2,MMS,1,QuestionM,1000,,丁重な,7集中,0,M3,7660,R1.png,0,0
012020,13:12:44,04,BFH赤,2,MMS,2,QuestionM,1000,,おっとりした,5非活動的快,0,M3,1627,R1.png,0,0
012020,13:12:44,04,BFH赤,2,MMS,3,QuestionM,1000,,悩んでいる,1抑うつ・不安,0,M2,1781,R1.png,0,0
012020,13:12:44,04,BFH赤,2,MMS,4,QuestionM,1000,,ていねいな,7集中,0,M3,2244,R1.png,0,0
012020,13:12:44,04,BFH赤,2,MMS,5,QuestionM,1000,,はっとした,8驚愕,0,M2,2112,R1.png,0,0
012020,13:12:44,04,BFH赤,2,MMS,6,QuestionM,1000,,つまらない,3倦怠,0,M2,2225,R1.png,0,0
012020,13:12:44,04,BFH赤,2,MMS,7,QuestionM,1000,,注意深い,7集中,0,M3,2958,R1.png,0,0
012020,13:12:44,04,BFH赤,2,MMS,8,QuestionM,1000,,だるい,3倦怠,0,M2,1671,R1.png,0,0
012020,13:12:44,04,BFH赤,2,MMS,9,QuestionM,1000,,活気のある,4活動的快,0,M2,2262,R1.png,0,0
012020,13:12:44,04,BFH赤,2,MMS,10,QuestionM,1000,,不安な,1抑うつ・不安,0,M2,1853,R1.png,0,0
012020,13:12:44,04,BFH赤,2,MMS,11,QuestionM,1000,,愛らしい,6親和,0,M2,1616,R1.png,0,0
012020,13:12:44,04,BFH赤,2,MMS,12,QuestionM,1000,,ゆっくりした,5非活動的快,0,M4,1845,R1.png,0,0
012020,13:12:44,04,BFH赤,2,MMS,13,QuestionM,1000,,うらんだ,2敵意,0,M1,2315,R1.png,0,0
012020,13:12:44,04,BFH赤,2,MMS,14,QuestionM,1000,,憎らしい,2敵意,0,M1,2522,R1.png,0,0
012020,13:12:44,04,BFH赤,2,MMS,15,QuestionM,1000,,退屈な,3倦怠,0,M2,2893,R1.png,0,0
012020,13:12:44,04,BFH赤,2,MMS,16,QuestionM,1000,,疲れた,3倦怠,0,M2,1379,R1.png,0,0
012020,13:12:44,04,BFH赤,2,MMS,17,QuestionM,1000,,びっくりした,8驚愕,0,M2,1715,R1.png,0,0
012020,13:12:44,04,BFH赤,2,MMS,18,QuestionM,1000,,自信がない,1抑うつ・不安,0,M2,1302,R1.png,0,0
012020,13:12:44,04,BFH赤,2,MMS,19,QuestionM,1000,,元気いっぱいの,4活動的快,0,M2,4037,R1.png,0,0
012020,13:12:44,04,BFH赤,2,MMS,20,QuestionM,1000,,のどかな,5非活動的快,0,M3,1821,R1.png,0,0
012020,13:12:44,04,BFH赤,2,MMS,21,QuestionM,1000,,むっとした,2敵意,0,M1,2176,R1.png,0,0
012020,13:12:44,04,BFH赤,2,MMS,22,QuestionM,1000,,陽気な,4活動的快,0,M2,2673,R1.png,0,0
012020,13:12:44,04,BFH赤,2,MMS,23,QuestionM,1000,,無気力な,3倦怠,0,M3,2088,R1.png,0,0
012020,13:12:44,04,BFH赤,2,MMS,24,QuestionM,1000,,気がかりな,1抑うつ・不安,0,M2,2884,R1.png,0,0
012020,13:12:44,04,BFH赤,2,MMS,25,QuestionM,1000,,思慮深い,7集中,0,M3,2842,R1.png,0,0
012020,13:12:44,04,BFH赤,2,MMS,26,QuestionM,1000,,驚いた,8驚愕,0,M2,998,R1.png,0,0
012020,13:12:44,04,BFH赤,2,MMS,27,QuestionM,1000,,慎重な,7集中,0,M3,1055,R1.png,0,0
012020,13:12:44,04,BFH赤,2,MMS,28,QuestionM,1000,,敵意のある,2敵意,0,M1,3802,R1.png,0,0
012020,13:12:44,04,BFH赤,2,MMS,29,QuestionM,1000,,びくりとした,8驚愕,0,M2,1352,R1.png,0,0
012020,13:12:44,04,BFH赤,2,MMS,30,QuestionM,1000,,のんびりした,5非活動的快,0,M3,1375,R1.png,0,0
012020,13:12:44,04,BFH赤,2,MMS,31,QuestionM,1000,,のんきな,5非活動的快,0,M3,1164,R1.png,0,0
012020,13:12:44,04,BFH赤,2,MMS,32,QuestionM,1000,,恋しい,6親和,0,M2,1685,R1.png,0,0
012020,13:12:44,04,BFH赤,2,MMS,33,QuestionM,1000,,はつらつとした,4活動的快,0,M2,1453,R1.png,0,0
012020,13:12:44,04,BFH赤,2,MMS,34,QuestionM,1000,,攻撃的な,2敵意,0,M2,778,R1.png,0,0
012020,13:12:44,04,BFH赤,2,MMS,35,QuestionM,1000,,いとおしい,6親和,0,M2,779,R1.png,0,0
012020,13:12:44,04,BFH赤,2,MMS,36,QuestionM,1000,,気力に満ちた,4活動的快,0,M2,1811,R1.png,0,0
012020,13:12:44,04,BFH赤,2,MMS,37,QuestionM,1000,,すてきな,6親和,0,M2,1427,R1.png,0,0
012020,13:12:44,04,BFH赤,2,MMS,38,QuestionM,1000,,動揺した,8驚愕,0,M2,1073,R1.png,0,0
012020,13:12:44,04,BFH赤,2,MMS,39,QuestionM,1000,,くよくよした,1抑うつ・不安,0,M2,1622,R1.png,0,0
012020,13:12:44,04,BFH赤,2,MMS,40,QuestionM,1000,,好きな,6親和,0,M2,1037,R1.png,0,0
012020,13:12:44,04,BFH赤,3,P,2,SARL50,950,,,,1205,0,700,1050interval.png,0,1
012020,13:12:44,04,BFH赤,3,P,4,SARG50,1000,,,,1618,0,900,1050interval.png,1,1
012020,13:12:44,04,BFH赤,3,P,6,SBRG10,1010,,,,3003,0,700,5010interval.png,2,1
012020,13:12:44,04,BFH赤,3,P,8,SBRL10,1000,,,,2042,0,900,5010interval.png,2,2
012020,13:12:44,04,BFH赤,3,P,9,Rest,1000,,,,2042,rbuttondblclk,30955,現在の得点は 1000 です。,2,2
012020,13:12:44,04,BFH赤,4,Start,1,Rest,1000,,,,2042,rbuttondblclk,5110,現在の得点は 1000 です。,2,2
