date,time,subject,group,blocknum,blockcode,trialnum,trialcode,values.CurrentScore,values.QuestionS,values.QuestionM,values.QuestionM2,values.RTselect,response,latency,stimulus1,values.Ngain,values.Nloss
011620,13:28:39,03,FBH赤,1,FirstScreen,1,Pause,1000,,,,0,0,300,blank,0,0
011620,13:28:39,03,FBH赤,2,MMS,1,QuestionM,1000,,おっとりした,5非活動的快,0,M3,5589,R1.png,0,0
011620,13:28:39,03,FBH赤,2,MMS,2,QuestionM,1000,,憎らしい,2敵意,0,M1,3163,R1.png,0,0
011620,13:28:39,03,FBH赤,2,MMS,3,QuestionM,1000,,思慮深い,7集中,0,M2,2692,R1.png,0,0
011620,13:28:39,03,FBH赤,2,MMS,4,QuestionM,1000,,うらんだ,2敵意,0,M1,1878,R1.png,0,0
011620,13:28:39,03,FBH赤,2,MMS,5,QuestionM,1000,,のんびりした,5非活動的快,0,M2,2565,R1.png,0,0
011620,13:28:39,03,FBH赤,2,MMS,6,QuestionM,1000,,攻撃的な,2敵意,0,M1,1819,R1.png,0,0
011620,13:28:39,03,FBH赤,2,MMS,7,QuestionM,1000,,すてきな,6親和,0,M2,4324,R1.png,0,0
011620,13:28:39,03,FBH赤,2,MMS,8,QuestionM,1000,,注意深い,7集中,0,M3,3173,R1.png,0,0
011620,13:28:39,03,FBH赤,2,MMS,9,QuestionM,1000,,くよくよした,1抑うつ・不安,0,M1,2707,R1.png,0,0
011620,13:28:39,03,FBH赤,2,MMS,10,QuestionM,1000,,無気力な,3倦怠,0,M2,2319,R1.png,0,0
011620,13:28:39,03,FBH赤,2,MMS,11,QuestionM,1000,,気力に満ちた,4活動的快,0,M2,3399,R1.png,0,0
011620,13:28:39,03,FBH赤,2,MMS,12,QuestionM,1000,,だるい,3倦怠,0,M2,3543,R1.png,0,0
011620,13:28:39,03,FBH赤,2,MMS,13,QuestionM,1000,,不安な,1抑うつ・不安,0,M3,2595,R1.png,0,0
011620,13:28:39,03,FBH赤,2,MMS,14,QuestionM,1000,,愛らしい,6親和,0,M1,3337,R1.png,0,0
011620,13:28:39,03,FBH赤,2,MMS,15,QuestionM,1000,,いとおしい,6親和,0,M1,3071,R1.png,0,0
011620,13:28:39,03,FBH赤,2,MMS,16,QuestionM,1000,,恋しい,6親和,0,M1,902,R1.png,0,0
011620,13:28:39,03,FBH赤,2,MMS,17,QuestionM,1000,,気がかりな,1抑うつ・不安,0,M2,3385,R1.png,0,0
011620,13:28:39,03,FBH赤,2,MMS,18,QuestionM,1000,,丁重な,7集中,0,M3,4393,R1.png,0,0
011620,13:28:39,03,FBH赤,2,MMS,19,QuestionM,1000,,退屈な,3倦怠,0,M2,1969,R1.png,0,0
011620,13:28:39,03,FBH赤,2,MMS,20,QuestionM,1000,,はつらつとした,4活動的快,0,M2,2220,R1.png,0,0
011620,13:28:39,03,FBH赤,2,MMS,21,QuestionM,1000,,驚いた,8驚愕,0,M3,2089,R1.png,0,0
011620,13:28:39,03,FBH赤,2,MMS,22,QuestionM,1000,,敵意のある,2敵意,0,M1,2097,R1.png,0,0
011620,13:28:39,03,FBH赤,2,MMS,23,QuestionM,1000,,はっとした,8驚愕,0,M1,2211,R1.png,0,0
011620,13:28:39,03,FBH赤,2,MMS,24,QuestionM,1000,,陽気な,4活動的快,0,M2,1952,R1.png,0,0
011620,13:28:39,03,FBH赤,2,MMS,25,QuestionM,1000,,自信がない,1抑うつ・不安,0,M1,3053,R1.png,0,0
011620,13:28:39,03,FBH赤,2,MMS,26,QuestionM,1000,,元気いっぱいの,4活動的快,0,M2,1453,R1.png,0,0
011620,13:28:39,03,FBH赤,2,MMS,27,QuestionM,1000,,ていねいな,7集中,0,M2,2468,R1.png,0,0
011620,13:28:39,03,FBH赤,2,MMS,28,QuestionM,1000,,びっくりした,8驚愕,0,M3,3529,R1.png,0,0
011620,13:28:39,03,FBH赤,2,MMS,29,QuestionM,1000,,びくりとした,8驚愕,0,M1,2294,R1.png,0,0
011620,13:28:39,03,FBH赤,2,MMS,30,QuestionM,1000,,好きな,6親和,0,M2,3640,R1.png,0,0
011620,13:28:39,03,FBH赤,2,MMS,31,QuestionM,1000,,のんきな,5非活動的快,0,M2,4934,R1.png,0,0
011620,13:28:39,03,FBH赤,2,MMS,32,QuestionM,1000,,つまらない,3倦怠,0,M2,1314,R1.png,0,0
011620,13:28:39,03,FBH赤,2,MMS,33,QuestionM,1000,,むっとした,2敵意,0,M1,2443,R1.png,0,0
011620,13:28:39,03,FBH赤,2,MMS,34,QuestionM,1000,,疲れた,3倦怠,0,M3,3043,R1.png,0,0
011620,13:28:39,03,FBH赤,2,MMS,35,QuestionM,1000,,活気のある,4活動的快,0,M2,1821,R1.png,0,0
011620,13:28:39,03,FBH赤,2,MMS,36,QuestionM,1000,,のどかな,5非活動的快,0,M3,1829,R1.png,0,0
011620,13:28:39,03,FBH赤,2,MMS,37,QuestionM,1000,,ゆっくりした,5非活動的快,0,M3,1210,R1.png,0,0
011620,13:28:39,03,FBH赤,2,MMS,38,QuestionM,1000,,慎重な,7集中,0,M3,1935,R1.png,0,0
011620,13:28:39,03,FBH赤,2,MMS,39,QuestionM,1000,,動揺した,8驚愕,0,M2,1484,R1.png,0,0
011620,13:28:39,03,FBH赤,2,MMS,40,QuestionM,1000,,悩んでいる,1抑うつ・不安,0,M2,1504,R1.png,0,0
011620,13:28:39,03,FBH赤,3,P,2,SBLL50,950,,,,2716,0,900,5010interval.png,0,1
011620,13:28:39,03,FBH赤,3,P,4,SALL10,940,,,,1748,0,1100,1050interval.png,0,2
011620,13:28:39,03,FBH赤,3,P,6,SARG50,990,,,,718,0,700,1050interval.png,1,2
011620,13:28:39,03,FBH赤,3,P,8,SBLL50,940,,,,1552,0,700,5010interval.png,1,3
011620,13:28:39,03,FBH赤,3,P,9,Rest,940,,,,1552,rbuttondblclk,6059,現在の得点は 940 です。,1,3
011620,13:28:39,03,FBH赤,4,Start,1,Rest,1000,,,,1552,rbuttondblclk,4199,現在の得点は 1000 です。,1,3
011620,13:28:39,03,FBH赤,5,E,2,SALL10,990,,,,2111,0,900,1050interval.png,0,1
011620,13:28:39,03,FBH赤,5,E,4,SBLG50,1040,,,,3408,0,700,5010interval.png,1,1
011620,13:28:39,03,FBH赤,5,E,6,SARG50,1090,,,,2456,0,1100,1050interval.png,2,1
011620,13:28:39,03,FBH赤,5,E,8,SBLG50,1140,,,,1059,0,900,5010interval.png,3,1
011620,13:28:39,03,FBH赤,5,E,10,SARG50,1190,,,,2077,0,900,1050interval.png,4,1
011620,13:28:39,03,FBH赤,5,E,12,SBLG50,1240,,,,1300,0,1100,5010interval.png,5,1
011620,13:28:39,03,FBH赤,5,E,14,SALL10,1230,,,,1268,0,700,1050interval.png,5,2
011620,13:28:39,03,FBH赤,5,E,16,SARL50,1180,,,,600,0,900,1050interval.png,5,3
011620,13:28:39,03,FBH赤,5,E,18,SBRL10,1170,,,,536,0,900,5010interval.png,5,4
011620,13:28:39,03,FBH赤,5,E,20,SARL50,1120,,,,1532,0,700,1050interval.png,5,5
011620,13:28:39,03,FBH赤,5,E,22,SBLG50,1170,,,,2302,0,900,5010interval.png,6,5
011620,13:28:39,03,FBH赤,5,E,24,SBRL10,1160,,,,583,0,1100,5010interval.png,6,6
011620,13:28:39,03,FBH赤,5,E,26,SBRL10,1150,,,,1511,0,700,5010interval.png,6,7
011620,13:28:39,03,FBH赤,5,E,28,SARL50,1100,,,,577,0,1100,1050interval.png,6,8
011620,13:28:39,03,FBH赤,5,E,30,SALL10,1090,,,,977,0,700,1050interval.png,6,9
011620,13:28:39,03,FBH赤,5,E,32,SBLL50,1040,,,,758,0,1100,5010interval.png,6,10
011620,13:28:39,03,FBH赤,5,E,34,SALG10,1050,,,,1214,0,900,1050interval.png,7,10
011620,13:28:39,03,FBH赤,5,E,36,SALG10,1060,,,,893,0,700,1050interval.png,8,10
011620,13:28:39,03,FBH赤,5,E,38,SALL10,1050,,,,1513,0,900,1050interval.png,8,11
011620,13:28:39,03,FBH赤,5,E,40,SALL10,1040,,,,547,0,1100,1050interval.png,8,12
011620,13:28:39,03,FBH赤,5,E,42,SBLG50,1090,,,,657,0,700,5010interval.png,9,12
011620,13:28:39,03,FBH赤,5,E,44,SBRL10,1080,,,,1867,0,900,5010interval.png,9,13
011620,13:28:39,03,FBH赤,5,E,46,SBLG50,1130,,,,568,0,1100,5010interval.png,10,13
011620,13:28:39,03,FBH赤,5,E,48,SBLG50,1180,,,,1078,0,700,5010interval.png,11,13
011620,13:28:39,03,FBH赤,5,E,50,SARG50,1230,,,,1411,0,700,1050interval.png,12,13
011620,13:28:39,03,FBH赤,5,E,52,SBLG50,1280,,,,949,0,900,5010interval.png,13,13
011620,13:28:39,03,FBH赤,5,E,54,SALL10,1270,,,,623,0,1100,1050interval.png,13,14
011620,13:28:39,03,FBH赤,5,E,56,SBRL10,1260,,,,860,0,700,5010interval.png,13,15
011620,13:28:39,03,FBH赤,5,E,58,SBRG10,1270,,,,662,0,1100,5010interval.png,14,15
011620,13:28:39,03,FBH赤,5,E,60,SBLG50,1320,,,,1393,0,1100,5010interval.png,15,15
011620,13:28:39,03,FBH赤,5,E,62,SARG50,1370,,,,2165,0,1100,1050interval.png,16,15
011620,13:28:39,03,FBH赤,5,E,64,SBRG10,1380,,,,1525,0,700,5010interval.png,17,15
011620,13:28:39,03,FBH赤,5,E,66,SARL50,1330,,,,1092,0,700,1050interval.png,17,16
011620,13:28:39,03,FBH赤,5,E,68,SARL50,1280,,,,1752,0,1100,1050interval.png,17,17
011620,13:28:39,03,FBH赤,5,E,70,SBLL50,1230,,,,2830,0,700,5010interval.png,17,18
011620,13:28:39,03,FBH赤,5,E,72,SALG10,1240,,,,1927,0,1100,1050interval.png,18,18
011620,13:28:39,03,FBH赤,5,E,73,Rest,1240,,,,1927,rbuttondblclk,6749,現在の得点は 1240 です。,18,18
011620,13:28:39,03,FBH赤,6,E,2,SBRL10,1230,,,,6357,0,1100,5010interval.png,0,1
011620,13:28:39,03,FBH赤,6,E,4,SALL10,1220,,,,2311,0,700,1050interval.png,0,2
011620,13:28:39,03,FBH赤,6,E,6,SBRG10,1230,,,,2854,0,900,5010interval.png,1,2
011620,13:28:39,03,FBH赤,6,E,8,SBLL50,1180,,,,3656,0,1100,5010interval.png,1,3
011620,13:28:39,03,FBH赤,6,E,10,SBLG50,1230,,,,2067,0,900,5010interval.png,2,3
011620,13:28:39,03,FBH赤,6,E,12,SALL10,1220,,,,3491,0,900,1050interval.png,2,4
011620,13:28:39,03,FBH赤,6,E,14,SBLL50,1170,,,,710,0,900,5010interval.png,2,5
011620,13:28:39,03,FBH赤,6,E,16,SBLG50,1220,,,,618,0,1100,5010interval.png,3,5
011620,13:28:39,03,FBH赤,6,E,18,SALL10,1210,,,,561,0,900,1050interval.png,3,6
011620,13:28:39,03,FBH赤,6,E,20,SARG50,1260,,,,541,0,900,1050interval.png,4,6
011620,13:28:39,03,FBH赤,6,E,22,SARL50,1210,,,,623,0,900,1050interval.png,4,7
011620,13:28:39,03,FBH赤,6,E,24,SARG50,1260,,,,2965,0,700,1050interval.png,5,7
011620,13:28:39,03,FBH赤,6,E,26,SBRG10,1270,,,,619,0,1100,5010interval.png,6,7
011620,13:28:39,03,FBH赤,6,E,28,SALG10,1280,,,,1536,0,700,1050interval.png,7,7
011620,13:28:39,03,FBH赤,6,E,30,SARL50,1230,,,,5996,0,900,1050interval.png,7,8
011620,13:28:39,03,FBH赤,6,E,32,SBRG10,1240,,,,1365,0,900,5010interval.png,8,8
011620,13:28:39,03,FBH赤,6,E,34,SALG10,1250,,,,840,0,900,1050interval.png,9,8
011620,13:28:39,03,FBH赤,6,E,36,SBLG50,1300,,,,471,0,700,5010interval.png,10,8
011620,13:28:39,03,FBH赤,6,E,38,SBRL10,1290,,,,1546,0,700,5010interval.png,10,9
011620,13:28:39,03,FBH赤,6,E,40,SALL10,1280,,,,1272,0,700,1050interval.png,10,10
011620,13:28:39,03,FBH赤,6,E,42,SARL50,1230,,,,525,0,1100,1050interval.png,10,11
011620,13:28:39,03,FBH赤,6,E,44,SBLG50,1280,,,,740,0,900,5010interval.png,11,11
011620,13:28:39,03,FBH赤,6,E,46,SARG50,1330,,,,948,0,900,1050interval.png,12,11
011620,13:28:39,03,FBH赤,6,E,48,SBRG10,1340,,,,400,0,700,5010interval.png,13,11
011620,13:28:39,03,FBH赤,6,E,50,SBRG10,1350,,,,328,0,900,5010interval.png,14,11
011620,13:28:39,03,FBH赤,6,E,52,SARG50,1400,,,,743,0,1100,1050interval.png,15,11
011620,13:28:39,03,FBH赤,6,E,54,SARL50,1350,,,,679,0,700,1050interval.png,15,12
011620,13:28:39,03,FBH赤,6,E,56,SBRL10,1340,,,,1160,0,1100,5010interval.png,15,13
011620,13:28:39,03,FBH赤,6,E,58,SARG50,1390,,,,1668,0,1100,1050interval.png,16,13
011620,13:28:39,03,FBH赤,6,E,60,SALG10,1400,,,,1045,0,1100,1050interval.png,17,13
011620,13:28:39,03,FBH赤,6,E,62,SBLG50,1450,,,,595,0,1100,5010interval.png,18,13
011620,13:28:39,03,FBH赤,6,E,64,SBRL10,1440,,,,698,0,900,5010interval.png,18,14
011620,13:28:39,03,FBH赤,6,E,66,SBLG50,1490,,,,676,0,700,5010interval.png,19,14
011620,13:28:39,03,FBH赤,6,E,68,SALL10,1480,,,,858,0,1100,1050interval.png,19,15
011620,13:28:39,03,FBH赤,6,E,70,SBRL10,1470,,,,342,0,900,5010interval.png,19,16
011620,13:28:39,03,FBH赤,6,E,72,SALL10,1460,,,,444,0,700,1050interval.png,19,17
011620,13:28:39,03,FBH赤,6,E,73,Rest,1460,,,,444,rbuttondblclk,2905,現在の得点は 1460 です。,19,17
011620,13:28:39,03,FBH赤,7,E,2,SALL10,1450,,,,3273,0,900,1050interval.png,0,1
011620,13:28:39,03,FBH赤,7,E,4,SALG10,1460,,,,467,0,900,1050interval.png,1,1
011620,13:28:39,03,FBH赤,7,E,6,SALG10,1470,,,,350,0,1100,1050interval.png,2,1
011620,13:28:39,03,FBH赤,7,E,8,SBRL10,1460,,,,1068,0,700,5010interval.png,2,2
011620,13:28:39,03,FBH赤,7,E,10,SALL10,1450,,,,593,0,1100,1050interval.png,2,3
011620,13:28:39,03,FBH赤,7,E,12,SALG10,1460,,,,711,0,700,1050interval.png,3,3
011620,13:28:39,03,FBH赤,7,E,14,SALL10,1450,,,,731,0,1100,1050interval.png,3,4
011620,13:28:39,03,FBH赤,7,E,16,SALG10,1460,,,,618,0,1100,1050interval.png,4,4
011620,13:28:39,03,FBH赤,7,E,18,SARG50,1510,,,,520,0,700,1050interval.png,5,4
011620,13:28:39,03,FBH赤,7,E,20,SALG10,1520,,,,650,0,700,1050interval.png,6,4
011620,13:28:39,03,FBH赤,7,E,22,SBRL10,1510,,,,900,0,1100,5010interval.png,6,5
011620,13:28:39,03,FBH赤,7,E,24,SBRG10,1520,,,,568,0,700,5010interval.png,7,5
011620,13:28:39,03,FBH赤,7,E,26,SBRG10,1530,,,,411,0,1100,5010interval.png,8,5
011620,13:28:39,03,FBH赤,7,E,28,SALG10,1540,,,,751,0,900,1050interval.png,9,5
011620,13:28:39,03,FBH赤,7,E,30,SBRL10,1530,,,,536,0,700,5010interval.png,9,6
011620,13:28:39,03,FBH赤,7,E,32,SARG50,1580,,,,863,0,900,1050interval.png,10,6
011620,13:28:39,03,FBH赤,7,E,34,SBRG10,1590,,,,846,0,700,5010interval.png,11,6
011620,13:28:39,03,FBH赤,7,E,36,SBLL50,1540,,,,405,0,700,5010interval.png,11,7
011620,13:28:39,03,FBH赤,7,E,38,SARL50,1490,,,,498,0,900,1050interval.png,11,8
011620,13:28:39,03,FBH赤,7,E,40,SBLG50,1540,,,,430,0,1100,5010interval.png,12,8
011620,13:28:39,03,FBH赤,7,E,42,SALL10,1530,,,,1685,0,900,1050interval.png,12,9
011620,13:28:39,03,FBH赤,7,E,44,SARG50,1580,,,,500,0,900,1050interval.png,13,9
011620,13:28:39,03,FBH赤,7,E,46,SBLG50,1630,,,,900,0,900,5010interval.png,14,9
011620,13:28:39,03,FBH赤,7,E,48,SALL10,1620,,,,520,0,700,1050interval.png,14,10
011620,13:28:39,03,FBH赤,7,E,50,SBLG50,1670,,,,1330,0,700,5010interval.png,15,10
011620,13:28:39,03,FBH赤,7,E,52,SBRL10,1660,,,,623,0,900,5010interval.png,15,11
011620,13:28:39,03,FBH赤,7,E,54,SBRG10,1670,,,,470,0,900,5010interval.png,16,11
011620,13:28:39,03,FBH赤,7,E,56,SBRG10,1680,,,,463,0,1100,5010interval.png,17,11
011620,13:28:39,03,FBH赤,7,E,58,SBLG50,1730,,,,591,0,1100,5010interval.png,18,11
011620,13:28:39,03,FBH赤,7,E,60,SARL50,1680,,,,594,0,1100,1050interval.png,18,12
011620,13:28:39,03,FBH赤,7,E,62,SBRL10,1670,,,,336,0,1100,5010interval.png,18,13
011620,13:28:39,03,FBH赤,7,E,64,SBLL50,1620,,,,587,0,1100,5010interval.png,18,14
011620,13:28:39,03,FBH赤,7,E,66,SBLG50,1670,,,,1155,0,900,5010interval.png,19,14
011620,13:28:39,03,FBH赤,7,E,68,SALL10,1660,,,,1255,0,900,1050interval.png,19,15
011620,13:28:39,03,FBH赤,7,E,70,SARL50,1610,,,,306,0,700,1050interval.png,19,16
011620,13:28:39,03,FBH赤,7,E,72,SBRL10,1600,,,,460,0,700,5010interval.png,19,17
011620,13:28:39,03,FBH赤,7,E,73,Rest,1600,,,,460,rbuttondblclk,2203,現在の得点は 1600 です。,19,17
011620,13:28:39,03,FBH赤,8,E,2,SBLL50,1550,,,,2914,0,900,5010interval.png,0,1
011620,13:28:39,03,FBH赤,8,E,4,SARG50,1600,,,,506,0,1100,1050interval.png,1,1
