date,time,subject,group,blocknum,blockcode,trialnum,trialcode,values.CurrentScore,values.QuestionS,values.QuestionM,values.QuestionM2,values.RTselect,response,latency,stimulus1,values.Ngain,values.Nloss
013020,17:08:45,018,BFS赤,1,FirstScreen,1,Pause,1000,,,,0,0,300,blank,0,0
013020,17:08:45,018,BFS赤,2,MMS,1,QuestionM,1000,,気力に満ちた,4活動的快,0,M4,10773,R1.png,0,0
013020,17:08:45,018,BFS赤,2,MMS,2,QuestionM,1000,,おっとりした,5非活動的快,0,M1,4052,R1.png,0,0
013020,17:08:45,018,BFS赤,2,MMS,3,QuestionM,1000,,思慮深い,7集中,0,M4,3137,R1.png,0,0
013020,17:08:45,018,BFS赤,2,MMS,4,QuestionM,1000,,憎らしい,2敵意,0,M1,1794,R1.png,0,0
013020,17:08:45,018,BFS赤,2,MMS,5,QuestionM,1000,,丁重な,7集中,0,M3,2658,R1.png,0,0
013020,17:08:45,018,BFS赤,2,MMS,6,QuestionM,1000,,のどかな,5非活動的快,0,M1,3573,R1.png,0,0
013020,17:08:45,018,BFS赤,2,MMS,7,QuestionM,1000,,愛らしい,6親和,0,M3,5624,R1.png,0,0
013020,17:08:45,018,BFS赤,2,MMS,8,QuestionM,1000,,活気のある,4活動的快,0,M4,1701,R1.png,0,0
013020,17:08:45,018,BFS赤,2,MMS,9,QuestionM,1000,,疲れた,3倦怠,0,M4,2432,R1.png,0,0
013020,17:08:45,018,BFS赤,2,MMS,10,QuestionM,1000,,うらんだ,2敵意,0,M2,6328,R1.png,0,0
013020,17:08:45,018,BFS赤,2,MMS,11,QuestionM,1000,,びくりとした,8驚愕,0,M2,2325,R1.png,0,0
013020,17:08:45,018,BFS赤,2,MMS,12,QuestionM,1000,,陽気な,4活動的快,0,M4,1268,R1.png,0,0
013020,17:08:45,018,BFS赤,2,MMS,13,QuestionM,1000,,無気力な,3倦怠,0,M3,3054,R1.png,0,0
