date,time,subject,group,blocknum,blockcode,trialnum,trialcode,values.CurrentScore,values.QuestionS,values.QuestionM,values.QuestionM2,values.RTselect,response,latency,stimulus1,values.Ngain,values.Nloss
012020,15:33:42,05,FBS緑,1,FirstScreen,1,Pause,1000,,,,0,0,300,blank,0,0
012020,15:33:42,05,FBS緑,2,MMS,1,QuestionM,1000,,ゆっくりした,5非活動的快,0,M3,3575,R1.png,0,0
012020,15:33:42,05,FBS緑,2,MMS,2,QuestionM,1000,,攻撃的な,2敵意,0,M1,2908,R1.png,0,0
012020,15:33:42,05,FBS緑,2,MMS,3,QuestionM,1000,,うらんだ,2敵意,0,M1,1218,R1.png,0,0
012020,15:33:42,05,FBS緑,2,MMS,4,QuestionM,1000,,悩んでいる,1抑うつ・不安,0,M2,2184,R1.png,0,0
012020,15:33:42,05,FBS緑,2,MMS,5,QuestionM,1000,,自信がない,1抑うつ・不安,0,M2,2782,R1.png,0,0
012020,15:33:42,05,FBS緑,2,MMS,6,QuestionM,1000,,愛らしい,6親和,0,M2,1556,R1.png,0,0
012020,15:33:42,05,FBS緑,2,MMS,7,QuestionM,1000,,動揺した,8驚愕,0,M1,1758,R1.png,0,0
012020,15:33:42,05,FBS緑,2,MMS,8,QuestionM,1000,,すてきな,6親和,0,M2,3131,R1.png,0,0
012020,15:33:42,05,FBS緑,2,MMS,9,QuestionM,1000,,びっくりした,8驚愕,0,M1,2343,R1.png,0,0
012020,15:33:42,05,FBS緑,2,MMS,10,QuestionM,1000,,くよくよした,1抑うつ・不安,0,M2,2287,R1.png,0,0
012020,15:33:42,05,FBS緑,2,MMS,11,QuestionM,1000,,陽気な,4活動的快,0,M2,1295,R1.png,0,0
012020,15:33:42,05,FBS緑,2,MMS,12,QuestionM,1000,,活気のある,4活動的快,0,M2,1661,R1.png,0,0
012020,15:33:42,05,FBS緑,2,MMS,13,QuestionM,1000,,不安な,1抑うつ・不安,0,M2,1167,R1.png,0,0
012020,15:33:42,05,FBS緑,2,MMS,14,QuestionM,1000,,退屈な,3倦怠,0,M3,2315,R1.png,0,0
012020,15:33:42,05,FBS緑,2,MMS,15,QuestionM,1000,,丁重な,7集中,0,M2,1668,R1.png,0,0
012020,15:33:42,05,FBS緑,2,MMS,16,QuestionM,1000,,気がかりな,1抑うつ・不安,0,M3,1901,R1.png,0,0
012020,15:33:42,05,FBS緑,2,MMS,17,QuestionM,1000,,つまらない,3倦怠,0,M3,1788,R1.png,0,0
012020,15:33:42,05,FBS緑,2,MMS,18,QuestionM,1000,,はっとした,8驚愕,0,M2,1536,R1.png,0,0
012020,15:33:42,05,FBS緑,2,MMS,19,QuestionM,1000,,はつらつとした,4活動的快,0,M2,2252,R1.png,0,0
012020,15:33:42,05,FBS緑,2,MMS,20,QuestionM,1000,,好きな,6親和,0,M2,1838,R1.png,0,0
012020,15:33:42,05,FBS緑,2,MMS,21,QuestionM,1000,,のどかな,5非活動的快,0,M2,3592,R1.png,0,0
012020,15:33:42,05,FBS緑,2,MMS,22,QuestionM,1000,,のんきな,5非活動的快,0,M2,1814,R1.png,0,0
012020,15:33:42,05,FBS緑,2,MMS,23,QuestionM,1000,,びくりとした,8驚愕,0,M1,1448,R1.png,0,0
012020,15:33:42,05,FBS緑,2,MMS,24,QuestionM,1000,,のんびりした,5非活動的快,0,M2,7241,R1.png,0,0
012020,15:33:42,05,FBS緑,2,MMS,25,QuestionM,1000,,疲れた,3倦怠,0,M3,1222,R1.png,0,0
012020,15:33:42,05,FBS緑,2,MMS,26,QuestionM,1000,,憎らしい,2敵意,0,M1,1369,R1.png,0,0
012020,15:33:42,05,FBS緑,2,MMS,27,QuestionM,1000,,ていねいな,7集中,0,M2,1605,R1.png,0,0
012020,15:33:42,05,FBS緑,2,MMS,28,QuestionM,1000,,無気力な,3倦怠,0,M2,2023,R1.png,0,0
012020,15:33:42,05,FBS緑,2,MMS,29,QuestionM,1000,,だるい,3倦怠,0,M3,2573,R1.png,0,0
012020,15:33:42,05,FBS緑,2,MMS,30,QuestionM,1000,,元気いっぱいの,4活動的快,0,M2,1912,R1.png,0,0
012020,15:33:42,05,FBS緑,2,MMS,31,QuestionM,1000,,敵意のある,2敵意,0,M1,1863,R1.png,0,0
012020,15:33:42,05,FBS緑,2,MMS,32,QuestionM,1000,,いとおしい,6親和,0,M2,1266,R1.png,0,0
012020,15:33:42,05,FBS緑,2,MMS,33,QuestionM,1000,,気力に満ちた,4活動的快,0,M2,1987,R1.png,0,0
