date,time,subject,group,blocknum,blockcode,trialnum,trialcode,values.CurrentScore,values.QuestionS,values.QuestionM,values.QuestionM2,values.RTselect,response,latency,stimulus1,values.Ngain,values.Nloss
011620,10:24:11,02,BFS赤,1,FirstScreen,1,Pause,1000,,,,0,0,300,blank,0,0
011620,10:24:11,02,BFS赤,2,MMS,1,QuestionM,1000,,すてきな,6親和,0,M3,4400,R1.png,0,0
011620,10:24:11,02,BFS赤,2,MMS,2,QuestionM,1000,,おっとりした,5非活動的快,0,M2,1664,R1.png,0,0
011620,10:24:11,02,BFS赤,2,MMS,3,QuestionM,1000,,いとおしい,6親和,0,M2,3078,R1.png,0,0
011620,10:24:11,02,BFS赤,2,MMS,4,QuestionM,1000,,疲れた,3倦怠,0,M1,4131,R1.png,0,0
011620,10:24:11,02,BFS赤,2,MMS,5,QuestionM,1000,,気がかりな,1抑うつ・不安,0,M2,2269,R1.png,0,0
011620,10:24:11,02,BFS赤,2,MMS,6,QuestionM,1000,,むっとした,2敵意,0,M1,1770,R1.png,0,0
011620,10:24:11,02,BFS赤,2,MMS,7,QuestionM,1000,,注意深い,7集中,0,M3,1833,R1.png,0,0
011620,10:24:11,02,BFS赤,2,MMS,8,QuestionM,1000,,びくりとした,8驚愕,0,M2,2093,R1.png,0,0
011620,10:24:11,02,BFS赤,2,MMS,9,QuestionM,1000,,のんきな,5非活動的快,0,M3,3581,R1.png,0,0
011620,10:24:11,02,BFS赤,2,MMS,10,QuestionM,1000,,つまらない,3倦怠,0,M1,2159,R1.png,0,0
011620,10:24:11,02,BFS赤,2,MMS,11,QuestionM,1000,,悩んでいる,1抑うつ・不安,0,M1,1826,R1.png,0,0
011620,10:24:11,02,BFS赤,2,MMS,12,QuestionM,1000,,元気いっぱいの,4活動的快,0,M2,2087,R1.png,0,0
011620,10:24:11,02,BFS赤,2,MMS,13,QuestionM,1000,,憎らしい,2敵意,0,M1,1333,R1.png,0,0
011620,10:24:11,02,BFS赤,2,MMS,14,QuestionM,1000,,愛らしい,6親和,0,M2,2773,R1.png,0,0
011620,10:24:11,02,BFS赤,2,MMS,15,QuestionM,1000,,くよくよした,1抑うつ・不安,0,M1,1940,R1.png,0,0
011620,10:24:11,02,BFS赤,2,MMS,16,QuestionM,1000,,ゆっくりした,5非活動的快,0,M3,1636,R1.png,0,0
011620,10:24:11,02,BFS赤,2,MMS,17,QuestionM,1000,,活気のある,4活動的快,0,M2,3812,R1.png,0,0
011620,10:24:11,02,BFS赤,2,MMS,18,QuestionM,1000,,はつらつとした,4活動的快,0,M2,1543,R1.png,0,0
011620,10:24:11,02,BFS赤,2,MMS,19,QuestionM,1000,,だるい,3倦怠,0,M1,2025,R1.png,0,0
011620,10:24:11,02,BFS赤,2,MMS,20,QuestionM,1000,,攻撃的な,2敵意,0,M1,1308,R1.png,0,0
